ARTWORK,DATE,SOURCE TITLE,SOURCE IMAGE
"<src: https://static.jojowiki.com/images/5/50/latest/20191015220047/JotaroIggyBlurayBox.jpg
alt: JotaroIggyBlurayBox.jpg>
","October 25, 2017","JoJo's Bizarre Adventure - Part 3 ""Stardust Crusaders""Blu-ray BOX (Inside Illustration)","<src: https://static.jojowiki.com/images/b/bd/latest/20191015213222/Nurie_sample3.jpg
alt: Nurie sample3.jpg>
"
"<src: https://static.jojowiki.com/images/3/37/latest/20191015214927/YukakoYasuhoBulgari.jpg
alt: YukakoYasuhoBulgari.jpg>
","November 1, 2017",Bulgari X Hirohiko Araki - Yukako & Yasuho (Original Illustration),"<src: https://static.jojowiki.com/images/8/8c/latest/20191015212755/BulgariYukakoYasuho.png
alt: BulgariYukakoYasuho.png>
"
"<src: https://static.jojowiki.com/images/7/78/latest/20191015213017/Bulgari_Main_illust.jpg
alt: Bulgari Main illust.jpg>
","November 1, 2017",Bulgari X Hirohiko Araki - Killer Queen (Merch Illustration),"<src: https://static.jojowiki.com/images/a/ae/latest/20191015214041/BulgariShinjuku.jpg
alt: BulgariShinjuku.jpg>
"
"<src: https://static.jojowiki.com/images/8/84/latest/20191015213349/Bulgari_Queen_face.png
alt: Bulgari Queen face.png>
<src: https://static.jojowiki.com/images/f/f2/latest/20191015213946/Bvlgari_KQ.png
alt: Bvlgari KQ.png>
","November 1, 2017",Bulgari X Hirohiko Araki - Killer Queen (Merch Illustration),"<src: https://static.jojowiki.com/images/3/3c/latest/20191015215554/BulgariAlba.jpg
alt: BulgariAlba.jpg>
"
"<src: https://static.jojowiki.com/images/b/b3/latest/20191015215700/BulgariHeritageScarf.png
alt: BulgariHeritageScarf.png>
","November 1, 2017",Bulgari X Hirohiko Araki - Stand Faces (Merch Illustration),"<src: https://static.jojowiki.com/images/a/a7/latest/20191015220011/BulgariRibbon.jpg
alt: BulgariRibbon.jpg>
<src: https://static.jojowiki.com/images/2/22/latest/20191015214018/BulgariHeritage-Scarf.jpg
alt: BulgariHeritage-Scarf.jpg>
"
"<src: https://static.jojowiki.com/images/c/c7/latest/20210504063714/ArakiToLoveRu.png
alt: ArakiToLoveRu.png>
","November 2, 2017",To Love-Ru Chronicle: To Love-Ru 10th Anniversary Book (Inside Illustration),"<src: https://static.jojowiki.com/images/d/da/latest/20191015215538/To_Love-Ru_10th_Anniversary_Book.jpg
alt: To Love-Ru 10th Anniversary Book.jpg>
"
"<src: https://static.jojowiki.com/images/d/da/latest/20191015215458/DioArakiBluRayBox.png
alt: DioArakiBluRayBox.png>
","November 29, 2017","JoJo's Bizarre Adventure - Part 3 ""Stardust Crusaders""  ""Egypt Edition"" Blu-ray BOX (Inside Illustration)","<src: https://static.jojowiki.com/images/7/70/latest/20191015214232/Nurie_sample4.jpg
alt: Nurie sample4.jpg>
"
"<src: https://static.jojowiki.com/images/c/cd/latest/20230328225302/Araki_Kimi_ni_Todoke.png
alt: Araki Kimi ni Todoke.png>
","December 13, 2017",Bessatsu Margaret January 2018 Issue - Kimi ni Todoke Finale(Booklet Illustration),"<src: https://static.jojowiki.com/images/8/83/latest/20230328225724/Bessatsu_Margaret_January_2018.jpg
alt: Bessatsu Margaret January 2018.jpg>
"
"<src: https://static.jojowiki.com/images/2/20/latest/20191126060748/JumpFestaJJL2018.png
alt: JumpFestaJJL2018.png>
","December 16, 2017",Jump Festa 2018 (Postcard Prize) ,"<src: https://static.jojowiki.com/images/2/20/latest/20191126060748/JumpFestaJJL2018.png
alt: JumpFestaJJL2018.png>
"
"<src: https://static.jojowiki.com/images/1/1f/latest/20191015212949/JJL17Digital.png
alt: JJL17Digital.png>
","December 19, 2017",Jump Comics JoJolion - JJL Volume 17 (Cover),"<src: https://static.jojowiki.com/images/4/44/latest/20191015215326/Volume_121.jpg
alt: Volume 121.jpg>
"
"<src: https://static.jojowiki.com/images/1/17/latest/20191015214920/Ultra_Jump_January_2018_Clean.jpg
alt: Ultra Jump January 2018 Clean.jpg>
","December 19, 2017",Ultra Jump 2018 Issue #1 (Cover),"<src: https://static.jojowiki.com/images/d/db/latest/20230525033141/Ultra_Jump_January_2018.jpg
alt: Ultra Jump January 2018.jpg>
"
"<src: https://static.jojowiki.com/images/c/c8/latest/20220427201319/ChihayafuruAraki.png
alt: ChihayafuruAraki.png>
","December 28, 2017",Be Love 2018 Issue #2 - Chihayafuru 10th Anniversary (Inside Illustration),"<src: https://static.jojowiki.com/images/b/b5/latest/20191015215508/Be_love_2018_issue_2.jpg
alt: Be love 2018 issue 2.jpg>
"
"<src: https://static.jojowiki.com/images/7/75/latest/20230714031036/ArakiAutograph2017-Josuke_JJL.png
alt: ArakiAutograph2017-Josuke JJL.png>
",2017,Josuke illustration (Autograph),"<src: https://static.jojowiki.com/images/c/c7/latest/20230714031036/2017_Josuke_JJL_Autograph.jpg
alt: 2017 Josuke JJL Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/c/c3/latest/20191015213847/Iggy2018Postcard.png
alt: Iggy2018Postcard.png>
","January 1, 2018",Hirohiko Araki - New Year's Card (2018),"<src: https://static.jojowiki.com/images/c/c3/latest/20191015213847/Iggy2018Postcard.png
alt: Iggy2018Postcard.png>
"
"<src: https://static.jojowiki.com/images/b/b0/latest/20200928021024/WJ2018No13TSKR9.png
alt: WJ2018No13TSKR9.png>
","February 26, 2018",Weekly Shonen Jump 2018 Issue #13 Thus Spoke Kishibe Rohan - Episode 9: The Run (Title Page),"<src: https://static.jojowiki.com/images/c/c1/latest/20191015213318/TSKR_Ep_09_Cover.jpg
alt: TSKR Ep 09 Cover.jpg>
"
"<src: https://static.jojowiki.com/images/6/61/latest/20191015213321/JOJO_L-02K.jpg
alt: JOJO L-02K.jpg>
<src: https://static.jojowiki.com/images/2/2d/latest/20210402222703/DoCoMo_Smartphone_JOJO_L-02K_artwork_signed.jpg
alt: DoCoMo Smartphone JOJO L-02K artwork signed.jpg>
","March 23, 2018",DoCoMo Smartphone JOJO L-02K (Promo Illustration) (Box Illustration),"<src: https://static.jojowiki.com/images/5/56/latest/20191015215744/Docomo_L-02K_box.jpg
alt: Docomo L-02K box.jpg>
"
"<src: https://static.jojowiki.com/images/d/d8/latest/20191015215634/DocomoGE.png
alt: DocomoGE.png>
","March 23, 2018",DoCoMo Smartphone JOJO L-02K (Casing Illustration),"<src: https://static.jojowiki.com/images/3/3a/latest/20191015213729/DocomoL-02K.jpg
alt: DocomoL-02K.jpg>
"
"<src: https://static.jojowiki.com/images/7/75/latest/20191015213930/KishibeRohanShoutCard.jpg
alt: KishibeRohanShoutCard.jpg>
","June 19, 2018",Thus Spoke Kishibe Rohan: Short Story CollectionRohan Kishibe Does Not Shout (Cover),"<src: https://static.jojowiki.com/images/e/e6/latest/20191015214718/TSKRShortStories.jpg
alt: TSKRShortStories.jpg>
"
"<src: https://static.jojowiki.com/images/4/40/latest/20191015220150/AppAnniversaryAraki.jpg
alt: AppAnniversaryAraki.jpg>
","June 29, 2018",JoJo's Bizarre Adventure: The Official App's first Anniversary (Original Illustration),"<src: https://static.jojowiki.com/images/8/85/latest/20191015215913/OfficialApp.png
alt: OfficialApp.png>
"
"<src: https://static.jojowiki.com/images/d/da/latest/20191015215141/Jojosapiens_stand.jpg
alt: Jojosapiens stand.jpg>
","July 6, 2018",Hirohiko Araki - JoJosapiens (Original Illustration),"<src: https://static.jojowiki.com/images/d/da/latest/20191015215141/Jojosapiens_stand.jpg
alt: Jojosapiens stand.jpg>
"
"<src: https://static.jojowiki.com/images/e/ec/latest/20200114113341/KishibeRohanFrolicCard.jpg
alt: KishibeRohanFrolicCard.jpg>
","July 19, 2018",Thus Spoke Kishibe Rohan: Short Story CollectionRohan Kishibe Does Not Frolic (Cover),"<src: https://static.jojowiki.com/images/d/d4/latest/20191015214508/TSKRShortStories2.jpg
alt: TSKRShortStories2.jpg>
"
"<src: https://static.jojowiki.com/images/0/02/latest/20191015214707/JoJoLionV18.jpg
alt: JoJoLionV18.jpg>
","July 19, 2018",Jump Comics JoJolion - JJL Volume 18 (Cover),"<src: https://static.jojowiki.com/images/7/78/latest/20191015215414/Volume_122.jpg
alt: Volume 122.jpg>
"
"<src: https://static.jojowiki.com/images/2/23/latest/20191015213622/UJ2018No8C.jpg
alt: UJ2018No8C.jpg>
","July 19, 2018",Ultra Jump 2018 Issue #8 (Cover),"<src: https://static.jojowiki.com/images/6/6a/latest/20200411085756/Ultra_Jump_August_2018.jpg
alt: Ultra Jump August 2018.jpg>
"
"<src: https://static.jojowiki.com/images/0/04/latest/20191130170945/JotaroJump50th.jpg
alt: JotaroJump50th.jpg>
","July 30, 2018",Weekly Shonen Jump 2018 Issue #33WSJ 50th Anniversary (Inside Illustration),"<src: https://static.jojowiki.com/images/2/2d/latest/20191015214549/WSJ_2018_33.jpg
alt: WSJ 2018 33.jpg>
"
"<src: https://static.jojowiki.com/images/3/3e/latest/20200412053721/Kokuryu_x_Araki_sake_2018.jpg
alt: Kokuryu x Araki sake 2018.jpg>
","August 21, 2018","Hirohiko Araki JoJo Exhibition: Ripples of Adventure  Opening Celebration Party
Kokuryu Icchorai Sake (Original Illustration)","<src: https://static.jojowiki.com/images/2/27/latest/20200412053721/Kokuryu_x_Araki_2018.jpg
alt: Kokuryu x Araki 2018.jpg>
<src: https://static.jojowiki.com/images/c/cd/latest/20210110134318/RipplesPartyInvitation.jpg
alt: RipplesPartyInvitation.jpg>
"
"<src: https://static.jojowiki.com/images/e/ef/latest/20200114113556/UomoBruno2018.jpg
alt: UomoBruno2018.jpg>
<src: https://static.jojowiki.com/images/9/96/latest/20191015215410/UomoClean.png
alt: UomoClean.png>
","August 24, 2018",JOJO X UOMO Special Collaboration UOMO 2018 Issue #10 (Cover),"<src: https://static.jojowiki.com/images/5/56/latest/20200827050656/UomoBruno.png
alt: UomoBruno.png>
"
"<src: https://static.jojowiki.com/images/e/e9/latest/20191015213907/JotaroRipplesAdventure.jpg
alt: JotaroRipplesAdventure.jpg>
","August 24, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Tokyo(Original Illustration),"<src: https://static.jojowiki.com/images/e/ef/latest/20191015214620/Araki_Press_Conference_2018.jpg
alt: Araki Press Conference 2018.jpg>
"
"<src: https://static.jojowiki.com/images/0/07/latest/20191015215713/DIORippleAdventure.png
alt: DIORippleAdventure.png>
","August 24, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Osaka(Original Illustration),"<src: https://static.jojowiki.com/images/e/ef/latest/20191015214620/Araki_Press_Conference_2018.jpg
alt: Araki Press Conference 2018.jpg>
"
"<src: https://static.jojowiki.com/images/d/d9/latest/20200116052938/HirohikoArakiRippleTraitor.png
alt: HirohikoArakiRippleTraitor.png>
<src: https://static.jojowiki.com/images/a/a0/latest/20200116052950/HirohikoArakiRippleTraitor2.png
alt: HirohikoArakiRippleTraitor2.png>
<src: https://static.jojowiki.com/images/6/60/latest/20200116052958/HirohikoArakiRippleTraitor3.png
alt: HirohikoArakiRippleTraitor3.png>
<src: https://static.jojowiki.com/images/1/1b/latest/20200116053007/HirohikoArakiRippleTraitor4.png
alt: HirohikoArakiRippleTraitor4.png>
","August 24, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure(Original Life-Size Paintings),"<src: https://static.jojowiki.com/images/f/fd/latest/20191019055553/RipplesLifeSizeArt.jpg
alt: RipplesLifeSizeArt.jpg>
"
"<src: https://static.jojowiki.com/images/7/71/latest/20191015213416/Ripples_of_Adventure_Jotaro.jpg
alt: Ripples of Adventure Jotaro.jpg>
","August 24, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Tokyo(Original Illustration),"<src: https://static.jojowiki.com/images/1/1b/latest/20191015214723/Ripples_of_Adventure_catalog.jpg
alt: Ripples of Adventure catalog.jpg>
"
"<src: https://static.jojowiki.com/images/b/b5/latest/20201026025435/JoJoLionV19.jpg
alt: JoJoLionV19.jpg>
","October 19, 2018",Jump Comics JoJolion - JJL Volume 19 (Cover),"<src: https://static.jojowiki.com/images/d/d2/latest/20201026032418/Volume_123.jpg
alt: Volume 123.jpg>
"
"<src: https://static.jojowiki.com/images/1/16/latest/20200114115535/JJL_UJ_Cleaned2.png
alt: JJL UJ Cleaned2.png>
<src: https://static.jojowiki.com/images/a/a7/latest/20191015215005/UltraJumpNovember2018Clean.jpg
alt: UltraJumpNovember2018Clean.jpg>
","October 19, 2018",Ultra Jump 2018 Issue #11 (Cover),"<src: https://static.jojowiki.com/images/6/64/latest/20191116235029/Ultra_Jump_November_2018.jpg
alt: Ultra Jump November 2018.jpg>
"
"<src: https://static.jojowiki.com/images/9/90/latest/20191015215148/Ripples_of_Adventure_DIO.jpg
alt: Ripples of Adventure DIO.jpg>
","November 25, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Osaka(Original Illustration),"<src: https://static.jojowiki.com/images/0/0a/latest/20211228153412/Ripples_of_Adventure_Osaka_catalog.png
alt: Ripples of Adventure Osaka catalog.png>
"
"<src: https://static.jojowiki.com/images/4/4b/latest/20191015213345/JumpFesta2019JJL.png
alt: JumpFesta2019JJL.png>
","December 18, 2018",Ultra Jump 2019 Issue #1 (Inside Illustration)Jump Festa 2019 (Postcard Prize) ,"<src: https://static.jojowiki.com/images/f/f0/latest/20191015215552/JumpFesta2019.jpg
alt: JumpFesta2019.jpg>
"
"<src: https://static.jojowiki.com/images/0/03/latest/20191015214202/ArakiNewYear2019.jpg
alt: ArakiNewYear2019.jpg>
","January 1, 2019",Hirohiko Araki - New Year's Card (2019),"<src: https://static.jojowiki.com/images/f/fb/latest/20191015215211/ArakiNewYear2019.png
alt: ArakiNewYear2019.png>
"
"<src: https://static.jojowiki.com/images/7/7d/latest/20191222142943/JJL_Chapter_84_Magazine_CoverClean.jpg
alt: JJL Chapter 84 Magazine CoverClean.jpg>
","March 19, 2019",Ultra Jump 2019 Issue #4 (Title Page),"<src: https://static.jojowiki.com/images/6/69/latest/20191026124931/JJL_Chapter_84_Magazine_Cover.png
alt: JJL Chapter 84 Magazine Cover.png>
"
"<src: https://static.jojowiki.com/images/e/e0/latest/20191222142634/JJL20Clean.jpg
alt: JJL20Clean.jpg>
","March 19, 2019",Jump Comics JoJolion - JJL Volume 20 (Cover),"<src: https://static.jojowiki.com/images/0/0c/latest/20191015213953/Volume_124.jpg
alt: Volume 124.jpg>
"
"<src: https://static.jojowiki.com/images/9/9b/latest/20191015213218/NatsuComi2019.png
alt: NatsuComi2019.png>
","June 24, 2019",Summer (Comiket) 2019 (Original Illustration),"<src: https://static.jojowiki.com/images/2/2b/latest/20220307063626/NatsuComi.png
alt: NatsuComi.png>
"
"<src: https://static.jojowiki.com/images/a/ae/latest/20191223064628/Ultra_Jump_August_2019_Clean.jpg
alt: Ultra Jump August 2019 Clean.jpg>
","July 19, 2019",Ultra Jump 2019 Issue #8 (Cover),"<src: https://static.jojowiki.com/images/9/93/latest/20200411084748/Ultra_Jump_August_2019.jpg
alt: Ultra Jump August 2019.jpg>
"
"<src: https://static.jojowiki.com/images/2/27/latest/20191222135500/JJL21Clean.jpg
alt: JJL21Clean.jpg>
","July 19, 2019",Jump Comics JoJolion - JJL Volume 21 (Cover),"<src: https://static.jojowiki.com/images/f/f4/latest/20191015215847/Volume_125.jpg
alt: Volume 125.jpg>
"
"<src: https://static.jojowiki.com/images/e/eb/latest/20230618031148/ArakiAutograph2019-Rohan.png
alt: ArakiAutograph2019-Rohan.png>
","August 8, 2019",Rohan Illustration(Autograph),"<src: https://static.jojowiki.com/images/1/19/latest/20230618031149/2019_Rohan_Autograph.jpg
alt: 2019 Rohan Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/2/23/latest/20191102212949/Lucca_2019_Giorno_Restored.png
alt: Lucca 2019 Giorno Restored.png>
<src: https://static.jojowiki.com/images/2/20/latest/20191102213003/Lucca2019_Josuke_Restored.png
alt: Lucca2019 Josuke Restored.png>
<src: https://static.jojowiki.com/images/b/bc/latest/20191102213030/Lucca2019_Yasuho_Restored.png
alt: Lucca2019 Yasuho Restored.png>
","October 31, 2019",Lucca Comics & Games 2019 (Lottery Illustrations),"<src: https://static.jojowiki.com/images/a/a6/latest/20191031164230/Lucca_2019_Giorno.jpg
alt: Lucca 2019 Giorno.jpg>
<src: https://static.jojowiki.com/images/4/46/latest/20191031164235/Lucca2019_Josuke.jpg
alt: Lucca2019 Josuke.jpg>
<src: https://static.jojowiki.com/images/6/67/latest/20191031164236/Lucca2019_Yasuho.jpg
alt: Lucca2019 Yasuho.jpg>
"
"<src: https://static.jojowiki.com/images/8/86/latest/20230613030307/Mista_Lucca_2019.png
alt: Mista Lucca 2019.png>
<src: https://static.jojowiki.com/images/4/42/latest/20191102223153/Lucca2019_Giorno_restored.png
alt: Lucca2019 Giorno restored.png>
<src: https://static.jojowiki.com/images/7/77/latest/20191102223152/Lucca2019_Bruno_Restored.png
alt: Lucca2019 Bruno Restored.png>
","October 31, 2019",Lucca Comics & Games 2019 (Original Illustrations),"<src: https://static.jojowiki.com/images/2/2d/latest/20191104111754/Lucca_2019_Sketches.jpg
alt: Lucca 2019 Sketches.jpg>
<src: https://static.jojowiki.com/images/2/2e/latest/20191031164236/Lucca2019_Mista.png
alt: Lucca2019 Mista.png>
<src: https://static.jojowiki.com/images/9/93/latest/20191031164234/Lucca2019_Giorno.png
alt: Lucca2019 Giorno.png>
<src: https://static.jojowiki.com/images/7/7e/latest/20191031164232/Lucca2019_Bruno.png
alt: Lucca2019 Bruno.png>
"
"<src: https://static.jojowiki.com/images/a/a5/latest/20211122235247/Nagasaki2020Visual.png
alt: Nagasaki2020Visual.png>
","November 19, 2019",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Nagasaki(Original Illustration),"<src: https://static.jojowiki.com/images/2/2d/latest/20210929210507/ArakiExhibitionPaintingNagaKana.jpg
alt: ArakiExhibitionPaintingNagaKana.jpg>
"
"<src: https://static.jojowiki.com/images/f/f0/latest/20191119003326/Kanazawa2020Visual.png
alt: Kanazawa2020Visual.png>
","November 19, 2019",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Kanazawa(Original Illustration),"<src: https://static.jojowiki.com/images/2/2d/latest/20210929210507/ArakiExhibitionPaintingNagaKana.jpg
alt: ArakiExhibitionPaintingNagaKana.jpg>
"
"<src: https://static.jojowiki.com/images/8/82/latest/20191222134056/Ultra_Jump_January_2020Clean.jpg
alt: Ultra Jump January 2020Clean.jpg>
","December 19, 2019",Ultra Jump 2020 Issue #1 (Cover),"<src: https://static.jojowiki.com/images/b/bf/latest/20191218210118/Ultra_Jump_January_2020.jpg
alt: Ultra Jump January 2020.jpg>
"
"<src: https://static.jojowiki.com/images/e/e9/latest/20191220090304/JumpFestaJJL2020.png
alt: JumpFestaJJL2020.png>
","December 19, 2019",Ultra Jump 2020 Issue #1 (Inside Illustration)Jump Festa 2020 (Postcard Prize) ,"<src: https://static.jojowiki.com/images/d/de/latest/20191231155512/JF2020_JOJOLION.jpg
alt: JF2020 JOJOLION.jpg>
"
"<src: https://static.jojowiki.com/images/5/57/latest/20191222142116/JJL22Clean.jpg
alt: JJL22Clean.jpg>
","December 19, 2019",Jump Comics JoJolion - JJL Volume 22 (Cover),"<src: https://static.jojowiki.com/images/f/fc/latest/20191214065941/Volume_126.jpg
alt: Volume 126.jpg>
"
"<src: https://static.jojowiki.com/images/e/ef/latest/20200108154608/JOJOnicle_Josuke.jpg
alt: JOJOnicle Josuke.jpg>
","December 19, 2019",Hirohiko Araki - JOJOnicle (Inside Illustrations),"<src: https://static.jojowiki.com/images/2/20/latest/20211101171907/JOJOnicle.jpg
alt: JOJOnicle.jpg>
"
"<src: https://static.jojowiki.com/images/c/cd/latest/20200108154618/JOJOnicle_Giorno.jpg
alt: JOJOnicle Giorno.jpg>
","December 19, 2019",Hirohiko Araki - JOJOnicle (Inside Illustrations),"<src: https://static.jojowiki.com/images/2/20/latest/20211101171907/JOJOnicle.jpg
alt: JOJOnicle.jpg>
"
"<src: https://static.jojowiki.com/images/d/d1/latest/20200101101901/JoJolionNewYear2020.jpg
alt: JoJolionNewYear2020.jpg>
","January 1, 2020",Hirohiko Araki - New Year's Card (2020),"<src: https://static.jojowiki.com/images/d/d1/latest/20200101101901/JoJolionNewYear2020.jpg
alt: JoJolionNewYear2020.jpg>
"
"<src: https://static.jojowiki.com/images/5/5b/latest/20200324141113/Paralympics2020.jpg
alt: Paralympics2020.jpg>
","January 6, 2020",2020 Summer Paralympics (Official Poster),"<src: https://static.jojowiki.com/images/e/ed/latest/20200106104428/PosterParalympics2020.jpg
alt: PosterParalympics2020.jpg>
"
"<src: https://static.jojowiki.com/images/7/7c/latest/20230714030815/ArakiAutograph2020-Jotaro.png
alt: ArakiAutograph2020-Jotaro.png>
","January 22, 2020",Jotaro illustration(Plate Autograph),"<src: https://static.jojowiki.com/images/7/7a/latest/20230714030814/2020_Jotaro_Plate_Autograph.png
alt: 2020 Jotaro Plate Autograph.png>
"
